"id","kind","file","line","owner","mysql_pattern_category","postgres_target_design","source_snippet","test_status"
"S1-SQL-361","sql_tag","server/routers/admin.ts","55","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const result = await dbConn.execute(sql`SELECT APPROX_COUNT_DISTINCT(id) as c FROM cards`) as any;","not_started"
"S1-SQL-362","sql_tag","server/routers/admin.ts","574","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(sql`${scraperPerformanceLogs.createdAt} DESC`)","not_started"
"S1-SQL-363","sql_tag","server/routers/admin.ts","1676","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${scheduledTasks.status} NOT IN ('running', 'paused')`","not_started"
"S1-SQL-364","sql_tag","server/routers/admin.ts","1982","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const countResult = await dbInstance.select({ count: sql<number>`COUNT(*)` })","not_started"
"S1-SQL-365","sql_tag","server/routers/cardInventory.ts","95","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`COUNT(*)` }).from(cardInventory).where(where),","not_started"
"S1-SQL-366","sql_tag","server/routers/cardInventory.ts","107","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cards.id} IN (${sql.join(linkedIds.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-367","sql_tag","server/routers/cardInventory.ts","107","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cards.id} IN (${sql.join(linkedIds.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-368","sql_tag","server/routers/cardInventory.ts","107","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cards.id} IN (${sql.join(linkedIds.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-369","sql_tag","server/routers/cardInventory.ts","167","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`COUNT(*)` }).from(whatsappTradeIntakes)","not_started"
"S1-SQL-370","sql_tag","server/routers/cardInventory.ts","565","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","month: sql<number>`MONTH(buyDate)`,","not_started"
"S1-SQL-371","sql_tag","server/routers/cardInventory.ts","566","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalBuyHkd: sql<number>`SUM(buyPriceHkd)`,","not_started"
"S1-SQL-372","sql_tag","server/routers/cardInventory.ts","567","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalSellHkd: sql<number>`SUM(CASE WHEN status = 'sold' THEN sellPriceHkd ELSE 0 END)`,","not_started"
"S1-SQL-373","sql_tag","server/routers/cardInventory.ts","568","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","buyCount: sql<number>`COUNT(*)`,","not_started"
"S1-SQL-374","sql_tag","server/routers/cardInventory.ts","569","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","soldCount: sql<number>`SUM(CASE WHEN status = 'sold' THEN 1 ELSE 0 END)`,","not_started"
"S1-SQL-375","sql_tag","server/routers/cardInventory.ts","570","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","holdingCount: sql<number>`SUM(CASE WHEN status = 'holding' THEN 1 ELSE 0 END)`,","not_started"
"S1-SQL-376","sql_tag","server/routers/cardInventory.ts","574","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".groupBy(sql`MONTH(buyDate)`)","not_started"
"S1-SQL-377","sql_tag","server/routers/cardInventory.ts","575","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(sql`MONTH(buyDate)`);","not_started"
"S1-SQL-378","sql_tag","server/routers/cardInventory.ts","641","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cardInventory.imageUrl} IS NOT NULL AND ${cardInventory.s3ImageUrl} IS NULL`);","not_started"
"S1-SQL-379","sql_tag","server/routers/cardInventory.ts","691","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cardInventory.imageUrl} IS NULL AND ${cardInventory.linkedCardId} IS NULL`);","not_started"
"S1-SQL-380","execute_call","server/routers/cards.ts","398","TCG catalog","upsert","Replace with explicit ON CONFLICT target after unique-index review","await db.execute(","not_started"
"S1-SQL-381","execute_call","server/routers/cards.ts","875","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const sets = await dbConn.execute(sql`","not_started"
"S1-SQL-382","sql_tag","server/routers/cards.ts","875","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const sets = await dbConn.execute(sql`","not_started"
"S1-SQL-383","sql_tag","server/routers/companyCardInventory.ts","135","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`COUNT(*)` }).from(companyCardInventory).where(where),","not_started"
"S1-SQL-384","sql_tag","server/routers/companyCardInventory.ts","147","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cards.id} IN (${sql.join(linkedIds.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-385","sql_tag","server/routers/companyCardInventory.ts","147","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cards.id} IN (${sql.join(linkedIds.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-386","sql_tag","server/routers/companyCardInventory.ts","147","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${cards.id} IN (${sql.join(linkedIds.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-387","sql_tag","server/routers/companyCardInventory.ts","388","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${companyCardInventory.id} IN (${sql.join(input.ids.map(id => sql`${id}`), sql`, `)})`","not_started"
"S1-SQL-388","sql_tag","server/routers/companyCardInventory.ts","388","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${companyCardInventory.id} IN (${sql.join(input.ids.map(id => sql`${id}`), sql`, `)})`","not_started"
"S1-SQL-389","sql_tag","server/routers/companyCardInventory.ts","388","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${companyCardInventory.id} IN (${sql.join(input.ids.map(id => sql`${id}`), sql`, `)})`","not_started"
"S1-SQL-390","sql_tag","server/routers/companyCardInventory.ts","404","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","month: sql<number>`MONTH(buyDate)`,","not_started"
"S1-SQL-391","sql_tag","server/routers/companyCardInventory.ts","405","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalBuyHkd: sql<number>`SUM(buyPriceHkd)`,","not_started"
"S1-SQL-392","sql_tag","server/routers/companyCardInventory.ts","406","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalSellHkd: sql<number>`SUM(CASE WHEN status = 'sold' THEN sellPriceHkd ELSE 0 END)`,","not_started"
"S1-SQL-393","sql_tag","server/routers/companyCardInventory.ts","407","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","buyCount: sql<number>`COUNT(*)`,","not_started"
"S1-SQL-394","sql_tag","server/routers/companyCardInventory.ts","408","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","soldCount: sql<number>`SUM(CASE WHEN status = 'sold' THEN 1 ELSE 0 END)`,","not_started"
"S1-SQL-395","sql_tag","server/routers/companyCardInventory.ts","409","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","holdingCount: sql<number>`SUM(CASE WHEN status = 'holding' THEN 1 ELSE 0 END)`,","not_started"
"S1-SQL-396","sql_tag","server/routers/companyCardInventory.ts","413","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".groupBy(sql`MONTH(buyDate)`)","not_started"
"S1-SQL-397","sql_tag","server/routers/companyCardInventory.ts","414","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(sql`MONTH(buyDate)`);","not_started"
"S1-SQL-398","sql_tag","server/routers/companyCardInventory.ts","477","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${companyCardInventory.imageUrl} IS NOT NULL AND ${companyCardInventory.s3ImageUrl} IS NULL`);","not_started"
"S1-SQL-399","sql_tag","server/routers/companyCardInventory.ts","523","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${companyCardInventory.imageUrl} IS NULL AND ${companyCardInventory.linkedCardId} IS NULL`);","not_started"
"S1-SQL-400","sql_tag","server/routers/email.ts","67","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs).where(where),","not_started"
"S1-SQL-401","sql_tag","server/routers/email.ts","85","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs),","not_started"
"S1-SQL-402","sql_tag","server/routers/email.ts","86","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs).where(eq(emailLogs.status, ""sent"")),","not_started"
"S1-SQL-403","sql_tag","server/routers/email.ts","87","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs).where(eq(emailLogs.status, ""failed"")),","not_started"
"S1-SQL-404","sql_tag","server/routers/email.ts","88","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs).where(eq(emailLogs.status, ""skipped"")),","not_started"
"S1-SQL-405","sql_tag","server/routers/email.ts","89","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs)","not_started"
"S1-SQL-406","sql_tag","server/routers/email.ts","126","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs)","not_started"
"S1-SQL-407","sql_tag","server/routers/email.ts","128","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs)","not_started"
"S1-SQL-408","sql_tag","server/routers/email.ts","130","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","db.select({ count: sql<number>`count(*)` }).from(emailLogs)","not_started"
"S1-SQL-409","sql_tag","server/routers/email.ts","225","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${emailUnsubscribes.resubscribedAt} IS NULL`","not_started"
"S1-SQL-410","sql_tag","server/routers/email.ts","252","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","? sql`${emailUnsubscribes.emailType} IS NULL`","not_started"
"S1-SQL-411","sql_tag","server/routers/email.ts","254","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${emailUnsubscribes.resubscribedAt} IS NULL`","not_started"
"S1-SQL-412","sql_tag","server/routers/email.ts","414","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","? sql`${emailUnsubscribes.emailType} IS NULL`","not_started"
"S1-SQL-413","sql_tag","server/routers/email.ts","416","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${emailUnsubscribes.resubscribedAt} IS NULL`","not_started"
"S1-SQL-414","sql_tag","server/routers/grading.ts","1925","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","upgradeDiffFeeHkd: sql`${totalDiffFee.toFixed(2)}`,","not_started"
"S1-SQL-415","sql_tag","server/routers/grading.ts","1929","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalFeeHkd: sql`${newTotal.toFixed(2)}`,","not_started"
"S1-SQL-416","sql_tag","server/routers/grading.ts","1938","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".set({ tierId: e.newTierId, feeHkd: sql`${parseFloat(e.newTier.feeHkd).toFixed(2)}` })","not_started"
"S1-SQL-417","execute_call","server/routers/lootpool.ts","42","Marketplace & transactions","upsert","Replace with explicit ON CONFLICT target after unique-index review","await db.execute(sql`","not_started"
"S1-SQL-418","sql_tag","server/routers/lootpool.ts","42","Marketplace & transactions","upsert","Replace with explicit ON CONFLICT target after unique-index review","await db.execute(sql`","not_started"
"S1-SQL-419","execute_call","server/routers/lootpool.ts","74","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const topRewards = await db.execute(sql`","not_started"
"S1-SQL-420","sql_tag","server/routers/lootpool.ts","74","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const topRewards = await db.execute(sql`","not_started"
"S1-SQL-421","sql_tag","server/routers/lootpool.ts","106","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(and(eq(priceHistory.cardId, cid), sql`${priceHistory.grade} = 'PSA 10'`, sql`${priceHistory.isSuspectedBulk} = 0`))","not_started"
"S1-SQL-422","sql_tag","server/routers/lootpool.ts","106","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(and(eq(priceHistory.cardId, cid), sql`${priceHistory.grade} = 'PSA 10'`, sql`${priceHistory.isSuspectedBulk} = 0`))","not_started"
"S1-SQL-423","sql_tag","server/routers/lootpool.ts","169","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(sql`pointTransactions.createdAt DESC`)","not_started"
"S1-SQL-424","execute_call","server/routers/lootpool.ts","202","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-425","sql_tag","server/routers/lootpool.ts","202","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-426","sql_tag","server/routers/lootpool.ts","243","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${poolSlots.slotIndex} IN (${sql.join(input.slotIndexes.map(i => sql`${i}`), sql`, `)})`","not_started"
"S1-SQL-427","sql_tag","server/routers/lootpool.ts","243","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${poolSlots.slotIndex} IN (${sql.join(input.slotIndexes.map(i => sql`${i}`), sql`, `)})`","not_started"
"S1-SQL-428","sql_tag","server/routers/lootpool.ts","243","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${poolSlots.slotIndex} IN (${sql.join(input.slotIndexes.map(i => sql`${i}`), sql`, `)})`","not_started"
"S1-SQL-429","execute_call","server/routers/lootpool.ts","283","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-430","sql_tag","server/routers/lootpool.ts","283","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-431","sql_tag","server/routers/lootpool.ts","318","Identity & user experience","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(sql`userVault.createdAt DESC`)","not_started"
"S1-SQL-432","execute_call","server/routers/lootpool.ts","331","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE userVault SET uv_status = 'buyback_requested' WHERE id = ${input.vaultId}`);","not_started"
"S1-SQL-433","sql_tag","server/routers/lootpool.ts","331","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE userVault SET uv_status = 'buyback_requested' WHERE id = ${input.vaultId}`);","not_started"
"S1-SQL-434","execute_call","server/routers/lootpool.ts","343","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE userVault SET uv_status = 'shipping_requested', shippingAddress = ${input.address} WHERE id = ${input.vaultId}`);","not_started"
"S1-SQL-435","sql_tag","server/routers/lootpool.ts","343","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE userVault SET uv_status = 'shipping_requested', shippingAddress = ${input.address} WHERE id = ${input.vaultId}`);","not_started"
"S1-SQL-436","sql_tag","server/routers/lootpool.ts","350","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","return db.select().from(pools).orderBy(sql`pools.createdAt DESC`);","not_started"
"S1-SQL-437","execute_call","server/routers/lootpool.ts","384","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [result] = await db.execute(sql`","not_started"
"S1-SQL-438","sql_tag","server/routers/lootpool.ts","384","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [result] = await db.execute(sql`","not_started"
"S1-SQL-439","execute_call","server/routers/lootpool.ts","392","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-440","sql_tag","server/routers/lootpool.ts","392","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-441","execute_call","server/routers/lootpool.ts","452","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-442","sql_tag","server/routers/lootpool.ts","452","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-443","execute_call","server/routers/lootpool.ts","469","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-444","sql_tag","server/routers/lootpool.ts","469","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-445","execute_call","server/routers/lootpool.ts","507","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-446","sql_tag","server/routers/lootpool.ts","507","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`","not_started"
"S1-SQL-447","execute_call","server/routers/lootpool.ts","513","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE pools SET pool_status = 'active', publishedAt = NOW() WHERE id = ${input.poolId}`);","not_started"
"S1-SQL-448","sql_tag","server/routers/lootpool.ts","513","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE pools SET pool_status = 'active', publishedAt = NOW() WHERE id = ${input.poolId}`);","not_started"
"S1-SQL-449","execute_call","server/routers/lootpool.ts","521","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE pools SET pool_status = 'archived' WHERE id = ${input.poolId}`);","not_started"
"S1-SQL-450","sql_tag","server/routers/lootpool.ts","521","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE pools SET pool_status = 'archived' WHERE id = ${input.poolId}`);","not_started"
"S1-SQL-451","execute_call","server/routers/lootpool.ts","589","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE pools SET coverImageUrl = ${s3Url} WHERE id = ${input.poolId}`);","not_started"
"S1-SQL-452","sql_tag","server/routers/lootpool.ts","589","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","await db.execute(sql`UPDATE pools SET coverImageUrl = ${s3Url} WHERE id = ${input.poolId}`);","not_started"
"S1-SQL-453","sql_tag","server/routers/marketplace.ts","170","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".set({ viewCount: sql`${marketplaceListings.viewCount} + ${increment}` })","not_started"
"S1-SQL-454","sql_tag","server/routers/marketplace.ts","214","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","count: sql<number>`COUNT(*) as count`,","not_started"
"S1-SQL-455","sql_tag","server/routers/marketplace.ts","217","TCG catalog","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceSearchLogs.createdAt} >= ${since}`)","not_started"
"S1-SQL-456","sql_tag","server/routers/marketplace.ts","219","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(desc(sql`COUNT(*)`))","not_started"
"S1-SQL-457","sql_tag","server/routers/marketplace.ts","3780","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${marketplaceOrders.manualPayoutAt} >= ${fromDate}`,","not_started"
"S1-SQL-458","sql_tag","server/routers/marketplace.ts","3781","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","sql`${marketplaceOrders.manualPayoutAt} < ${toDate}`,","not_started"
"S1-SQL-459","sql_tag","server/routers/marketplace.ts","3832","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceListings.id} IN (${sql.join(ids.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-460","sql_tag","server/routers/marketplace.ts","3832","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceListings.id} IN (${sql.join(ids.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-461","sql_tag","server/routers/marketplace.ts","3832","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceListings.id} IN (${sql.join(ids.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-462","sql_tag","server/routers/marketplace.ts","3844","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceListings.id} IN (${sql.join(ids.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-463","sql_tag","server/routers/marketplace.ts","3844","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceListings.id} IN (${sql.join(ids.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-464","sql_tag","server/routers/marketplace.ts","3844","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".where(sql`${marketplaceListings.id} IN (${sql.join(ids.map(id => sql`${id}`), sql`, `)})`);","not_started"
"S1-SQL-465","sql_tag","server/routers/marketplace.ts","4771","Pricing & market data","date_time","Replace with date_trunc/to_char/interval and UTC contract","await db.insert(cartItems).values({ userId: ctx.user.id, listingId: input.listingId, expiresAt }).onDuplicateKeyUpdate({ set: { addedAt: sql`NOW()`, expiresAt: sql`DATE_ADD(NOW(), INTERVAL ${sql.raw(cartRetentionDays.toString())} DAY)` } });","not_started"
"S1-SQL-466","sql_tag","server/routers/marketplace.ts","4771","Pricing & market data","date_time","Replace with date_trunc/to_char/interval and UTC contract","await db.insert(cartItems).values({ userId: ctx.user.id, listingId: input.listingId, expiresAt }).onDuplicateKeyUpdate({ set: { addedAt: sql`NOW()`, expiresAt: sql`DATE_ADD(NOW(), INTERVAL ${sql.raw(cartRetentionDays.toString())} DAY)` } });","not_started"
"S1-SQL-467","sql_tag","server/routers/marketplace.ts","4929","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [cartRow] = await db.select({ count: sql<number>`count(*)` }).from(cartItems).where(eq(cartItems.userId, ctx.user.id));","not_started"
"S1-SQL-468","sql_tag","server/routers/marketplace.ts","4930","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","const [auctionRow] = await db.select({ count: sql<number>`count(*)` }).from(marketplaceOrders).where(and(","not_started"
"S1-SQL-469","sql_tag","server/routers/marketplace.ts","5046","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".select({ count: sql<number>`count(*)` })","not_started"
"S1-SQL-470","sql_tag","server/routers/marketplace.ts","5196","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","if (input.startDate) conditions.push(sql`${adminAuditLogs.createdAt} >= ${new Date(input.startDate)}`);","not_started"
"S1-SQL-471","sql_tag","server/routers/marketplace.ts","5197","Pricing & market data","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","if (input.endDate) conditions.push(sql`${adminAuditLogs.createdAt} <= ${new Date(input.endDate)}`);","not_started"
"S1-SQL-472","sql_tag","server/routers/security.ts","178","Marketplace & transactions","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","lastSeen: sql<Date>`MAX(${securityEvents.createdAt})`,","not_started"
"S1-SQL-473","sql_tag","server/routers/security.ts","183","Platform domain (manual owner assignment required)","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting",".orderBy(sql`COUNT(*) DESC`)","not_started"
"S1-SQL-474","sql_tag","server/routers/wall.ts","76","Operations & platform","identifier_quoting","Remove MySQL backticks; use Drizzle identifiers or PostgreSQL quoting","totalValue: sql<number>`COALESCE(SUM(${wallEntries.totalValue}), 0)`,","not_started"
